ticker,cik,accession_number,filing_date,report_date,form_type,source,collected_at
INTC,50863,0001193125-24-041435,2024-02-21,2024-02-15,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-24-000036,2024-03-13,2024-03-12,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-24-000068,2024-04-02,2024-04-02,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-24-000074,2024-04-25,2024-04-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-24-000076,2024-04-26,2024-03-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-24-000086,2024-05-08,2024-05-08,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-24-000093,2024-05-09,2024-05-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-24-000103,2024-06-04,2024-06-04,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-24-000110,2024-06-14,2024-06-12,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-24-000122,2024-08-01,2024-08-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-24-000124,2024-08-02,2024-06-29,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-24-000134,2024-08-22,2024-08-19,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-24-000147,2024-10-31,2024-10-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-24-000149,2024-11-01,2024-09-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-24-000169,2024-11-27,2024-11-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-24-000173,2024-12-03,2024-12-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-24-000180,2024-12-05,2024-12-04,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000004,2025-01-30,2025-01-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000009,2025-01-31,2024-12-28,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000024,2025-02-28,2025-02-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000036,2025-03-14,2025-03-10,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000060,2025-03-28,2025-03-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0001193125-25-079727,2025-04-14,2025-04-14,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000063,2025-04-17,2025-04-14,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000070,2025-04-24,2025-04-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000074,2025-04-25,2025-03-29,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000079,2025-04-30,2025-04-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000084,2025-05-09,2025-05-06,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000109,2025-07-24,2025-06-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000107,2025-07-24,2025-07-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000123,2025-08-14,2025-04-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000126,2025-08-21,2025-08-18,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000129,2025-08-25,2025-08-22,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000135,2025-08-29,2025-08-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000147,2025-09-05,2025-09-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000149,2025-09-08,2025-09-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000153,2025-09-15,2025-09-12,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000155,2025-09-18,2025-09-15,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000159,2025-09-29,2025-09-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000169,2025-10-23,2025-10-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000179,2025-11-06,2025-09-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000194,2025-11-12,2025-11-10,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-25-000204,2025-12-29,2025-12-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-26-000009,2026-01-22,2026-01-22,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-26-000031,2026-01-23,2026-01-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-26-000011,2026-01-23,2025-12-27,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-26-000044,2026-03-03,2026-02-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-26-000069,2026-04-03,2026-03-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-26-000072,2026-04-08,2026-04-08,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-26-000077,2026-04-23,2026-04-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-26-000083,2026-04-24,2026-04-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-26-000079,2026-04-24,2026-03-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0001193125-26-197845,2026-04-30,2026-04-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-26-000118,2026-05-15,2026-05-13,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-26-000155,2026-07-23,2026-07-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
INTC,50863,0000050863-26-000157,2026-07-24,2026-06-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001193125-12-282349,2012-06-25,2012-06-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001193125-12-316895,2012-07-26,2012-07-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001193125-12-325997,2012-07-31,2012-06-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001193125-12-379221,2012-09-04,2012-08-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001193125-12-423438,2012-10-15,2012-10-12,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001193125-12-431558,2012-10-23,2012-10-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-12-000006,2012-10-24,2012-09-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001193125-12-439795,2012-10-29,2012-10-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001193125-12-485803,2012-11-29,2012-11-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001193125-13-029993,2013-01-30,2013-01-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-13-000003,2013-02-01,2012-12-31,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-13-000006,2013-03-06,2013-03-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001193125-13-177980,2013-04-26,2013-04-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001193125-13-192397,2013-05-01,2013-04-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-13-000011,2013-05-02,2013-03-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-13-000013,2013-06-13,2013-06-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-13-000016,2013-07-24,2013-07-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-13-000019,2013-07-25,2013-06-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-13-000022,2013-08-15,2013-08-15,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-13-000029,2013-10-30,2013-10-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-13-000031,2013-11-01,2013-09-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001193125-13-482943,2013-12-23,2013-12-20,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-14-000003,2014-01-29,2014-01-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-14-000007,2014-01-31,2013-12-31,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-14-000010,2014-02-19,2014-02-19,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-14-000012,2014-03-26,2014-03-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-14-000020,2014-04-23,2014-04-18,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-14-000023,2014-04-25,2014-03-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-14-000025,2014-05-23,2014-05-22,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-14-000029,2014-07-23,2014-07-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-14-000032,2014-07-24,2014-06-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-14-000037,2014-10-06,2014-10-04,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-14-000044,2014-10-28,2014-10-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-14-000064,2014-10-29,2014-10-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-14-000068,2014-10-30,2014-09-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-15-000003,2015-01-28,2015-01-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-15-000006,2015-01-29,2014-12-31,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-15-000012,2015-04-22,2015-04-22,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-15-000015,2015-04-23,2015-03-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-15-000023,2015-06-15,2015-06-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-15-000026,2015-07-29,2015-07-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-15-000028,2015-07-31,2015-06-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-15-000030,2015-11-04,2015-11-04,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-15-000032,2015-11-05,2015-09-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-15-000035,2015-12-01,2015-12-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-16-000038,2016-01-27,2016-01-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-16-000043,2016-01-28,2015-12-31,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-16-000060,2016-04-27,2016-04-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-16-000067,2016-04-28,2016-03-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-16-000071,2016-05-20,2016-05-20,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-16-000077,2016-06-21,2016-06-20,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-16-000079,2016-07-27,2016-07-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-16-000082,2016-07-28,2016-06-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-16-000084,2016-11-02,2016-11-02,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-16-000087,2016-11-03,2016-09-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-16-000094,2016-11-18,2016-11-14,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-16-000093,2016-11-18,2016-11-18,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-17-000004,2017-02-01,2017-02-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-17-000007,2017-02-03,2016-12-31,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-17-000011,2017-03-07,2017-03-06,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-17-000021,2017-05-03,2017-05-03,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-17-000024,2017-05-04,2017-03-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-17-000033,2017-06-06,2017-06-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-17-000035,2017-07-26,2017-07-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-17-000038,2017-07-27,2017-06-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-17-000042,2017-09-22,2017-09-21,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-17-000046,2017-11-01,2017-11-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-17-000053,2017-11-02,2017-09-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-18-000003,2018-01-18,2018-01-17,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-18-000006,2018-01-31,2018-01-31,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-18-000009,2018-02-01,2017-12-31,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-18-000026,2018-04-25,2018-04-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-18-000032,2018-04-26,2018-03-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001193125-18-145181,2018-05-01,2018-04-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-18-000037,2018-05-08,2018-05-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-18-000049,2018-06-05,2018-05-31,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-18-000053,2018-07-25,2018-07-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-18-000057,2018-07-26,2018-06-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-18-000060,2018-10-24,2018-10-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-18-000063,2018-10-30,2018-10-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-18-000067,2018-10-31,2018-09-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-18-000069,2018-12-07,2018-12-06,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-19-000003,2019-01-30,2019-01-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-19-000009,2019-01-31,2018-12-31,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-19-000016,2019-03-14,2019-03-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-19-000029,2019-04-15,2019-04-10,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-19-000035,2019-04-24,2019-04-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-19-000037,2019-04-25,2019-03-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-19-000043,2019-06-03,2019-05-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-19-000053,2019-07-24,2019-07-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-19-000055,2019-07-25,2019-06-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-19-000066,2019-10-30,2019-10-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-19-000069,2019-10-31,2019-09-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-20-000010,2020-01-29,2020-01-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-20-000013,2020-01-30,2019-12-31,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-20-000018,2020-02-03,2020-02-03,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-20-000023,2020-03-09,2020-03-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-20-000028,2020-03-13,2020-03-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-20-000031,2020-03-26,2020-03-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-20-000046,2020-04-29,2020-04-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-20-000048,2020-04-30,2020-03-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-20-000058,2020-05-29,2020-05-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-20-000073,2020-07-30,2020-07-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-20-000076,2020-07-31,2020-06-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-20-000081,2020-10-29,2020-10-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-20-000084,2020-10-30,2020-09-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-21-000011,2021-01-27,2021-01-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-21-000014,2021-01-28,2020-12-31,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-21-000031,2021-04-28,2021-04-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-21-000033,2021-04-29,2021-03-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-21-000040,2021-05-27,2021-05-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-21-000047,2021-07-28,2021-07-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-21-000049,2021-07-29,2021-06-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-21-000053,2021-09-22,2021-09-20,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-21-000062,2021-10-25,2021-10-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-21-000065,2021-10-26,2021-09-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-21-000071,2021-10-28,2021-10-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-22-000006,2022-01-11,2022-01-10,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-22-000015,2022-02-02,2022-02-02,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-22-000018,2022-02-03,2021-12-31,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-22-000030,2022-02-10,2022-02-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-22-000054,2022-04-27,2022-04-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-22-000057,2022-04-28,2022-03-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-22-000066,2022-05-27,2022-05-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-22-000070,2022-05-31,2022-05-31,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-22-000073,2022-06-01,2022-05-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-22-000079,2022-07-27,2022-07-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-22-000085,2022-07-28,2022-07-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-22-000082,2022-07-28,2022-06-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0000950103-22-013666,2022-08-04,2022-08-04,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0000950103-22-013830,2022-08-09,2022-08-09,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-22-000094,2022-09-30,2022-09-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-22-000105,2022-10-26,2022-10-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-22-000108,2022-10-27,2022-09-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-22-000116,2022-11-09,2022-11-09,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-23-000008,2023-02-01,2023-02-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-23-000015,2023-02-02,2023-01-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-23-000013,2023-02-02,2022-12-31,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-23-000019,2023-02-13,2023-02-08,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-23-000023,2023-02-15,2023-02-09,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-23-000035,2023-03-14,2023-03-14,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-23-000038,2023-04-10,2023-04-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-23-000063,2023-04-26,2023-04-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-23-000067,2023-04-27,2023-03-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001193125-23-134410,2023-05-03,2023-05-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-23-000083,2023-06-02,2023-05-31,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-23-000089,2023-07-26,2023-07-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-23-000093,2023-07-27,2023-06-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-23-000100,2023-10-25,2023-10-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-23-000103,2023-10-26,2023-09-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-24-000003,2024-01-18,2024-01-16,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-24-000010,2024-02-01,2024-02-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-24-000012,2024-02-02,2023-12-31,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-24-000019,2024-02-14,2024-02-13,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-24-000044,2024-04-24,2024-04-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-24-000049,2024-04-25,2024-03-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-24-000057,2024-05-31,2024-05-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-24-000065,2024-07-31,2024-07-31,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-24-000069,2024-08-01,2024-06-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001193125-24-197873,2024-08-09,2024-08-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-24-000072,2024-09-10,2024-09-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-24-000077,2024-10-30,2024-10-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-24-000081,2024-10-31,2024-09-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-25-000005,2025-01-06,2024-12-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-25-000014,2025-01-29,2025-01-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-25-000017,2025-01-30,2024-12-31,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-25-000021,2025-02-20,2025-02-13,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-25-000027,2025-04-11,2025-04-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-25-000050,2025-04-30,2025-04-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-25-000054,2025-05-01,2025-03-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
META,1326801,0001326801-25-000090,2025-05-30,2025-05-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
